,Station,Easting,Northing,Elevation,DTM,RockSurface,StationReal,RockCover,WBScode,WorkType,ExcavationType,ProfileType,SectionArea,Description,Unit,BoreClass,SupportClass,DisposalClass,StationInterval,ExcavationVolume,DisposalVolume
880,209+003.108,2614692.056,1266467.592,261.787,268.231,243.0,209003.108,-18.786999999999978,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,1.8934996698512663,NaN,NaN
881,209+005,2614691.915,1266465.706,261.879,268.231,243.0,209005.0,-18.87900000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006425471371208,NaN,NaN
882,209+010,2614691.531,1266460.72,262.117,268.574,243.0,209010.0,-19.11700000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005531540150762,NaN,NaN
883,209+015,2614691.13,1266455.736,262.35,268.618,243.0,209015.0,-19.350000000000023,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.004700990150546,NaN,NaN
884,209+020,2614690.712,1266450.754,262.578,268.787,243.0,209020.0,-19.577999999999975,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005016083781698,NaN,NaN
885,209+025,2614690.276,1266445.773,262.801,269.232,243.125,209025.0,-19.675999999999988,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00431553768277,NaN,NaN
886,209+030,2614689.823,1266440.794,263.019,266.806,243.191,209030.0,-19.828000000000003,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00471577600803,NaN,NaN
887,209+035,2614689.353,1266435.816,263.233,267.069,243.191,209035.0,-20.042,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005093605724563,NaN,NaN
888,209+040,2614688.866,1266430.839,263.441,267.223,243.191,209040.0,-20.24999999999997,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0036294825874155,NaN,NaN
889,209+045,2614688.362,1266425.865,263.645,267.362,243.326,209045.0,-20.31899999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.004135689624302,NaN,NaN
890,209+050,2614687.841,1266420.892,263.843,267.58,243.326,209050.0,-20.517000000000024,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.003898280231173,NaN,NaN
891,209+055,2614687.302,1266415.921,264.037,267.848,243.326,209055.0,-20.710999999999984,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.003580518066631,NaN,NaN
892,209+060,2614686.746,1266410.952,264.226,268.348,243.326,209060.0,-20.900000000000006,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.003211868301595,NaN,NaN
893,209+065,2614686.174,1266405.985,264.41,268.364,243.547,209065.0,-20.863000000000028,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.003135616911255,NaN,NaN
894,209+070,2614685.584,1266401.02,264.589,269.108,243.547,209070.0,-21.042,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.003129920349672,NaN,NaN
895,209+075,2614684.976,1266396.057,264.763,267.279,243.547,209075.0,-21.21599999999998,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.002944932842272,NaN,NaN
896,209+080,2614684.352,1266391.096,264.932,267.305,243.547,209080.0,-21.38500000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.001953718145434,NaN,NaN
897,209+085,2614683.711,1266386.138,265.096,267.355,243.674,209085.0,-21.421999999999997,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.003008494870825,NaN,NaN
898,209+090,2614683.053,1266381.181,265.255,267.714,243.674,209090.0,-21.58099999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0023111659902595,NaN,NaN
899,209+095,2614682.377,1266376.227,265.41,268.093,243.674,209095.0,-21.73600000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.002336354166075,NaN,NaN
900,209+100,2614681.685,1266371.275,265.559,268.62,243.674,209100.0,-21.88500000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.001743396073845,NaN,NaN
901,209+105,2614680.975,1266366.326,265.703,269.057,243.78,209105.0,-21.922999999999973,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.002093361705305,NaN,NaN
902,209+110,2614680.248,1266361.379,265.843,274.663,243.78,209110.0,-22.063000000000017,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.002329357510924,NaN,NaN
903,209+115,2614679.505,1266356.434,265.978,274.791,243.78,209115.0,-22.198000000000008,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000924214450369,NaN,NaN
904,209+120,2614678.744,1266351.493,266.107,274.775,243.78,209120.0,-22.327000000000027,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.001462786028149,NaN,NaN
905,209+125,2614677.966,1266346.554,266.232,274.771,243.78,209125.0,-22.452000000000027,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0020389841615875,NaN,NaN
906,209+130,2614677.171,1266341.617,266.352,274.711,243.857,209130.0,-22.494999999999976,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00152996607918,NaN,NaN
907,209+135,2614676.36,1266336.683,266.467,269.197,243.857,209135.0,-22.609999999999985,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000424081936348,NaN,NaN
908,209+140,2614675.531,1266331.753,266.577,269.878,243.857,209140.0,-22.72,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.001192357883477,NaN,NaN
909,209+145,2614674.685,1266326.825,266.682,268.04,243.857,209145.0,-22.825000000000017,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.001039292015074,NaN,NaN
910,209+150,2614673.822,1266321.9,266.782,268.181,244.0,209150.0,-22.781999999999982,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00096990601069,NaN,NaN
911,209+155,2614672.942,1266316.978,266.878,268.586,244.0,209155.0,-22.877999999999986,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0009269140561505,NaN,NaN
912,209+160,2614672.045,1266312.059,266.968,269.674,244.0,209160.0,-22.968000000000018,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000802035589699,NaN,NaN
913,209+165,2614671.132,1266307.143,267.054,270.727,244.0,209165.0,-23.053999999999974,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.001072884896798,NaN,NaN
914,209+170,2614670.201,1266302.23,267.134,271.19,244.333,209170.0,-22.801000000000016,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000276092335832,NaN,NaN
915,209+175,2614669.253,1266297.321,267.21,268.95,244.667,209175.0,-22.542999999999978,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000303190796774,NaN,NaN
916,209+180,2614668.289,1266292.415,267.28,269.419,244.667,209180.0,-22.61299999999997,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0008088344821955,NaN,NaN
917,209+185,2614667.307,1266287.512,267.346,270.537,244.667,209185.0,-22.679000000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999992600226439,NaN,NaN
918,209+190,2614666.309,1266282.613,267.407,271.22,245.0,209190.0,-22.406999999999982,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000417682436832,NaN,NaN
919,209+195,2614665.294,1266277.717,267.463,271.776,245.0,209195.0,-22.463000000000022,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999928899512556,NaN,NaN
920,209+200,2614664.262,1266272.825,267.514,269.536,245.0,209200.0,-22.51400000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000483776587466,NaN,NaN
921,209+205,2614663.213,1266267.936,267.56,270.415,245.0,209205.0,-22.560000000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000126198439527,NaN,NaN
922,209+210,2614662.147,1266263.051,267.601,270.949,245.0,209210.0,-22.601,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.9998345973368945,NaN,NaN
923,209+215,2614661.064,1266258.17,267.637,270.759,245.5,209215.0,-22.137,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000370886254221,NaN,NaN
924,209+220,2614659.965,1266253.292,267.669,269.641,245.5,209220.0,-22.168999999999983,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000424081770796,NaN,NaN
925,209+225,2614658.848,1266248.418,267.695,270.073,245.5,209225.0,-22.194999999999993,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000102999134074,NaN,NaN
926,209+230,2614657.715,1266243.548,267.716,270.097,245.5,209230.0,-22.216000000000008,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00007449934743,NaN,NaN
927,209+235,2614656.565,1266238.682,267.733,269.898,246.0,209235.0,-21.733000000000004,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999874398326328,NaN,NaN
928,209+240,2614655.399,1266233.82,267.745,269.796,246.0,209240.0,-21.745000000000005,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000205595864959,NaN,NaN
929,209+245,2614654.215,1266228.962,267.751,269.634,246.0,209245.0,-21.750999999999976,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000131998239414,NaN,NaN
930,209+250,2614653.015,1266224.108,267.753,269.51,246.0,209250.0,-21.752999999999986,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999389862748133,NaN,NaN
931,209+255,2614651.798,1266219.259,267.75,269.55,247.0,209255.0,-20.75,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000653557460342,NaN,NaN
932,209+260,2614650.564,1266214.413,267.742,269.431,247.0,209260.0,-20.74200000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.9449463491399945,NaN,NaN
933,209+262.946,2614649.83,1266211.561,267.735,269.356,247.0,209262.946,-20.735000000000014,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.054134610870857,NaN,NaN
934,209+265,2614649.313,1266209.573,267.729,269.294,247.0,209265.0,-20.728999999999985,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.1631190303727386,NaN,NaN
935,209+268.163,2614648.512,1266206.513,267.718,269.294,247.0,209268.163,-20.718000000000018,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,1.8376076838899953,NaN,NaN
936,209+270,2614648.044,1266204.736,267.711,269.385,248.0,209270.0,-19.711000000000013,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.705546833312054,NaN,NaN
937,209+274.706,2614646.833,1266200.189,267.69,269.385,249.0,209274.706,-18.689999999999998,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.2939999999557527,NaN,NaN
938,209+275,2614646.757,1266199.905,267.688,269.387,249.0,209275.0,-18.687999999999988,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000096999106842,NaN,NaN
939,209+280,2614645.453,1266195.078,267.663,269.387,249.0,209280.0,-18.66300000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999734992906084,NaN,NaN
940,209+285,2614644.132,1266190.256,267.638,269.352,249.0,209285.0,-18.637999999999977,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000666955529217,NaN,NaN
941,209+290,2614642.793,1266185.438,267.613,269.452,249.0,209290.0,-18.613,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999741793435675,NaN,NaN
942,209+295,2614641.436,1266180.626,267.588,269.249,249.0,209295.0,-18.588000000000022,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000536471265165,NaN,NaN
943,209+300,2614640.062,1266175.818,267.563,269.06,251.0,209300.0,-16.562999999999988,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.6670384323185363,NaN,NaN
944,209+302.668,2614639.321,1266173.256,267.55,269.642,251.0,209302.668,-16.55000000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,NaN,NaN,NaN
